1.210000000000000000e+02,2.580000000000000000e+02,1.400000000000000000e+01,9.200000000000000000e+01,1.690000000000000000e+02,4.070000000000000000e+02,4.090000000000000000e+02,2.400000000000000000e+02,1.657000000000000000e+03,8.580000000000000000e+02,1.300000000000000000e+01,2.400000000000000000e+01,4.700000000000000000e+01,5.190000000000000000e+02,1.070000000000000000e+02,9.000000000000000000e+00,7.000000000000000000e+01,6.100000000000000000e+01,9.629000000000000000e+03
1.210000000000000000e+02,2.580000000000000000e+02,1.400000000000000000e+01,9.200000000000000000e+01,1.690000000000000000e+02,4.070000000000000000e+02,4.090000000000000000e+02,2.400000000000000000e+02,1.657000000000000000e+03,8.580000000000000000e+02,1.300000000000000000e+01,2.400000000000000000e+01,4.700000000000000000e+01,5.190000000000000000e+02,1.070000000000000000e+02,9.000000000000000000e+00,7.000000000000000000e+01,6.100000000000000000e+01,9.629000000000000000e+03
1.210000000000000000e+02,2.580000000000000000e+02,1.400000000000000000e+01,9.200000000000000000e+01,1.690000000000000000e+02,4.070000000000000000e+02,4.090000000000000000e+02,2.400000000000000000e+02,1.657000000000000000e+03,8.580000000000000000e+02,1.300000000000000000e+01,2.400000000000000000e+01,4.700000000000000000e+01,5.190000000000000000e+02,1.070000000000000000e+02,9.000000000000000000e+00,7.000000000000000000e+01,6.100000000000000000e+01,9.629000000000000000e+03
1.210000000000000000e+02,2.580000000000000000e+02,1.400000000000000000e+01,9.200000000000000000e+01,1.690000000000000000e+02,4.070000000000000000e+02,4.090000000000000000e+02,2.400000000000000000e+02,1.657000000000000000e+03,8.580000000000000000e+02,1.300000000000000000e+01,2.400000000000000000e+01,4.700000000000000000e+01,5.190000000000000000e+02,1.070000000000000000e+02,9.000000000000000000e+00,7.000000000000000000e+01,6.100000000000000000e+01,9.629000000000000000e+03
1.210000000000000000e+02,2.580000000000000000e+02,1.400000000000000000e+01,9.200000000000000000e+01,1.690000000000000000e+02,4.070000000000000000e+02,4.090000000000000000e+02,2.400000000000000000e+02,1.657000000000000000e+03,8.580000000000000000e+02,1.300000000000000000e+01,2.400000000000000000e+01,4.700000000000000000e+01,5.190000000000000000e+02,1.070000000000000000e+02,9.000000000000000000e+00,7.000000000000000000e+01,6.100000000000000000e+01,9.629000000000000000e+03
1.210000000000000000e+02,2.580000000000000000e+02,1.400000000000000000e+01,9.200000000000000000e+01,1.690000000000000000e+02,4.070000000000000000e+02,4.090000000000000000e+02,2.400000000000000000e+02,1.657000000000000000e+03,8.580000000000000000e+02,1.300000000000000000e+01,2.400000000000000000e+01,4.700000000000000000e+01,5.190000000000000000e+02,1.070000000000000000e+02,9.000000000000000000e+00,7.000000000000000000e+01,6.100000000000000000e+01,9.629000000000000000e+03
1.210000000000000000e+02,2.580000000000000000e+02,1.400000000000000000e+01,9.200000000000000000e+01,1.690000000000000000e+02,4.070000000000000000e+02,4.090000000000000000e+02,2.400000000000000000e+02,1.657000000000000000e+03,8.580000000000000000e+02,1.300000000000000000e+01,2.400000000000000000e+01,4.700000000000000000e+01,5.190000000000000000e+02,1.070000000000000000e+02,9.000000000000000000e+00,7.000000000000000000e+01,6.100000000000000000e+01,9.629000000000000000e+03
1.210000000000000000e+02,2.580000000000000000e+02,1.400000000000000000e+01,9.200000000000000000e+01,1.690000000000000000e+02,4.070000000000000000e+02,4.090000000000000000e+02,2.400000000000000000e+02,1.657000000000000000e+03,8.580000000000000000e+02,1.300000000000000000e+01,2.400000000000000000e+01,4.700000000000000000e+01,5.190000000000000000e+02,1.070000000000000000e+02,9.000000000000000000e+00,7.000000000000000000e+01,6.100000000000000000e+01,9.629000000000000000e+03
1.210000000000000000e+02,2.580000000000000000e+02,1.400000000000000000e+01,9.200000000000000000e+01,1.690000000000000000e+02,4.070000000000000000e+02,4.090000000000000000e+02,2.400000000000000000e+02,1.657000000000000000e+03,8.580000000000000000e+02,1.300000000000000000e+01,2.400000000000000000e+01,4.700000000000000000e+01,5.190000000000000000e+02,1.070000000000000000e+02,9.000000000000000000e+00,7.000000000000000000e+01,6.100000000000000000e+01,9.629000000000000000e+03
1.210000000000000000e+02,2.580000000000000000e+02,1.400000000000000000e+01,9.200000000000000000e+01,1.690000000000000000e+02,4.070000000000000000e+02,4.090000000000000000e+02,2.400000000000000000e+02,1.657000000000000000e+03,8.580000000000000000e+02,1.300000000000000000e+01,2.400000000000000000e+01,4.700000000000000000e+01,5.190000000000000000e+02,1.070000000000000000e+02,9.000000000000000000e+00,7.000000000000000000e+01,6.100000000000000000e+01,9.629000000000000000e+03
1.210000000000000000e+02,2.580000000000000000e+02,1.400000000000000000e+01,9.200000000000000000e+01,1.690000000000000000e+02,4.070000000000000000e+02,4.090000000000000000e+02,2.400000000000000000e+02,1.657000000000000000e+03,8.580000000000000000e+02,1.300000000000000000e+01,2.400000000000000000e+01,4.700000000000000000e+01,5.190000000000000000e+02,1.070000000000000000e+02,9.000000000000000000e+00,7.000000000000000000e+01,6.100000000000000000e+01,9.629000000000000000e+03
1.210000000000000000e+02,2.580000000000000000e+02,1.400000000000000000e+01,9.200000000000000000e+01,1.690000000000000000e+02,4.070000000000000000e+02,4.090000000000000000e+02,2.400000000000000000e+02,1.657000000000000000e+03,8.580000000000000000e+02,1.300000000000000000e+01,2.400000000000000000e+01,4.700000000000000000e+01,5.190000000000000000e+02,1.070000000000000000e+02,9.000000000000000000e+00,7.000000000000000000e+01,6.100000000000000000e+01,9.629000000000000000e+03
1.210000000000000000e+02,2.580000000000000000e+02,1.400000000000000000e+01,9.200000000000000000e+01,1.690000000000000000e+02,4.070000000000000000e+02,4.090000000000000000e+02,2.400000000000000000e+02,1.657000000000000000e+03,8.580000000000000000e+02,1.300000000000000000e+01,2.400000000000000000e+01,4.700000000000000000e+01,5.190000000000000000e+02,1.070000000000000000e+02,9.000000000000000000e+00,7.000000000000000000e+01,6.100000000000000000e+01,9.629000000000000000e+03
1.210000000000000000e+02,2.580000000000000000e+02,1.400000000000000000e+01,9.200000000000000000e+01,1.690000000000000000e+02,4.070000000000000000e+02,4.090000000000000000e+02,2.400000000000000000e+02,1.657000000000000000e+03,8.580000000000000000e+02,1.300000000000000000e+01,2.400000000000000000e+01,4.700000000000000000e+01,5.190000000000000000e+02,1.070000000000000000e+02,9.000000000000000000e+00,7.000000000000000000e+01,6.100000000000000000e+01,9.629000000000000000e+03
1.210000000000000000e+02,2.580000000000000000e+02,1.400000000000000000e+01,9.200000000000000000e+01,1.690000000000000000e+02,4.070000000000000000e+02,4.090000000000000000e+02,2.400000000000000000e+02,1.657000000000000000e+03,8.580000000000000000e+02,1.300000000000000000e+01,2.400000000000000000e+01,4.700000000000000000e+01,5.190000000000000000e+02,1.070000000000000000e+02,9.000000000000000000e+00,7.000000000000000000e+01,6.100000000000000000e+01,9.629000000000000000e+03
1.210000000000000000e+02,2.580000000000000000e+02,1.400000000000000000e+01,9.200000000000000000e+01,1.690000000000000000e+02,4.070000000000000000e+02,4.090000000000000000e+02,2.400000000000000000e+02,1.657000000000000000e+03,8.580000000000000000e+02,1.300000000000000000e+01,2.400000000000000000e+01,4.700000000000000000e+01,5.190000000000000000e+02,1.070000000000000000e+02,9.000000000000000000e+00,7.000000000000000000e+01,6.100000000000000000e+01,9.629000000000000000e+03
1.210000000000000000e+02,2.580000000000000000e+02,1.400000000000000000e+01,9.200000000000000000e+01,1.690000000000000000e+02,4.070000000000000000e+02,4.090000000000000000e+02,2.400000000000000000e+02,1.657000000000000000e+03,8.580000000000000000e+02,1.300000000000000000e+01,2.400000000000000000e+01,4.700000000000000000e+01,5.190000000000000000e+02,1.070000000000000000e+02,9.000000000000000000e+00,7.000000000000000000e+01,6.100000000000000000e+01,9.629000000000000000e+03
1.210000000000000000e+02,2.580000000000000000e+02,1.400000000000000000e+01,9.200000000000000000e+01,1.690000000000000000e+02,4.070000000000000000e+02,4.090000000000000000e+02,2.400000000000000000e+02,1.657000000000000000e+03,8.580000000000000000e+02,1.300000000000000000e+01,2.400000000000000000e+01,4.700000000000000000e+01,5.190000000000000000e+02,1.070000000000000000e+02,9.000000000000000000e+00,7.000000000000000000e+01,6.100000000000000000e+01,9.629000000000000000e+03
1.210000000000000000e+02,2.580000000000000000e+02,1.400000000000000000e+01,9.200000000000000000e+01,1.690000000000000000e+02,4.070000000000000000e+02,4.090000000000000000e+02,2.400000000000000000e+02,1.657000000000000000e+03,8.580000000000000000e+02,1.300000000000000000e+01,2.400000000000000000e+01,4.700000000000000000e+01,5.190000000000000000e+02,1.070000000000000000e+02,9.000000000000000000e+00,7.000000000000000000e+01,6.100000000000000000e+01,9.629000000000000000e+03
1.210000000000000000e+02,2.580000000000000000e+02,1.400000000000000000e+01,9.200000000000000000e+01,1.690000000000000000e+02,4.070000000000000000e+02,4.090000000000000000e+02,2.400000000000000000e+02,1.657000000000000000e+03,8.580000000000000000e+02,1.300000000000000000e+01,2.400000000000000000e+01,4.700000000000000000e+01,5.190000000000000000e+02,1.070000000000000000e+02,9.000000000000000000e+00,7.000000000000000000e+01,6.100000000000000000e+01,9.629000000000000000e+03
1.210000000000000000e+02,2.580000000000000000e+02,1.400000000000000000e+01,9.200000000000000000e+01,1.690000000000000000e+02,4.070000000000000000e+02,4.090000000000000000e+02,2.400000000000000000e+02,1.657000000000000000e+03,8.580000000000000000e+02,1.300000000000000000e+01,2.400000000000000000e+01,4.700000000000000000e+01,5.190000000000000000e+02,1.070000000000000000e+02,9.000000000000000000e+00,7.000000000000000000e+01,6.100000000000000000e+01,9.629000000000000000e+03
1.210000000000000000e+02,2.580000000000000000e+02,1.400000000000000000e+01,9.200000000000000000e+01,1.690000000000000000e+02,4.070000000000000000e+02,4.090000000000000000e+02,2.400000000000000000e+02,1.657000000000000000e+03,8.580000000000000000e+02,1.300000000000000000e+01,2.400000000000000000e+01,4.700000000000000000e+01,5.190000000000000000e+02,1.070000000000000000e+02,9.000000000000000000e+00,7.000000000000000000e+01,6.100000000000000000e+01,9.629000000000000000e+03
1.210000000000000000e+02,2.580000000000000000e+02,1.400000000000000000e+01,9.200000000000000000e+01,1.690000000000000000e+02,4.070000000000000000e+02,4.090000000000000000e+02,2.400000000000000000e+02,1.657000000000000000e+03,8.580000000000000000e+02,1.300000000000000000e+01,2.400000000000000000e+01,4.700000000000000000e+01,5.190000000000000000e+02,1.070000000000000000e+02,9.000000000000000000e+00,7.000000000000000000e+01,6.100000000000000000e+01,9.629000000000000000e+03
1.210000000000000000e+02,2.580000000000000000e+02,1.400000000000000000e+01,9.200000000000000000e+01,1.690000000000000000e+02,4.070000000000000000e+02,4.090000000000000000e+02,2.400000000000000000e+02,1.657000000000000000e+03,8.580000000000000000e+02,1.300000000000000000e+01,2.400000000000000000e+01,4.700000000000000000e+01,5.190000000000000000e+02,1.070000000000000000e+02,9.000000000000000000e+00,7.000000000000000000e+01,6.100000000000000000e+01,9.629000000000000000e+03
1.210000000000000000e+02,2.580000000000000000e+02,1.400000000000000000e+01,9.200000000000000000e+01,1.690000000000000000e+02,4.070000000000000000e+02,4.090000000000000000e+02,2.400000000000000000e+02,1.657000000000000000e+03,8.580000000000000000e+02,1.300000000000000000e+01,2.400000000000000000e+01,4.700000000000000000e+01,5.190000000000000000e+02,1.070000000000000000e+02,9.000000000000000000e+00,7.000000000000000000e+01,6.100000000000000000e+01,9.629000000000000000e+03
1.210000000000000000e+02,2.580000000000000000e+02,1.400000000000000000e+01,9.200000000000000000e+01,1.690000000000000000e+02,4.070000000000000000e+02,4.090000000000000000e+02,2.400000000000000000e+02,1.657000000000000000e+03,8.580000000000000000e+02,1.300000000000000000e+01,2.400000000000000000e+01,4.700000000000000000e+01,5.190000000000000000e+02,1.070000000000000000e+02,9.000000000000000000e+00,7.000000000000000000e+01,6.100000000000000000e+01,9.629000000000000000e+03
